name,build_time
t1_c1_6r3s3o,0.681939
t1_c1_6r4s1o,0.687103
t1_c1_6r4s1o,0.858414
t1_c1_6r4s1o,0.662937
t1_c1_6r4s1o,0.687871
t1_c1_6r4s1o,0.866630
t1_c1_6r4s1o,0.887267
t1_c1_6r4s1o,0.681338
t1_c1_6r4s1o,0.987461
t1_c1_6r4s1o,1.077997
t1_c1_6r4s1o,1.075831
t1_c1_6r4s2o,1.090769
t1_c1_6r4s2o,0.853962
t1_c1_6r4s2o,0.681680
t1_c1_6r4s2o,0.707259
t1_c1_6r4s2o,0.706797
t1_c1_6r4s2o,0.694925
t1_c1_6r4s2o,0.860322
t1_c1_6r4s2o,0.705517
t1_c1_6r4s2o,0.882445
t1_c1_6r4s2o,0.706174
t1_c1_6r4s2ostride,0.693380
t1_c1_6r4s2ostride,0.684772
t1_c1_6r4s2ostride,0.974132
t1_c1_6r4s2ostride,1.078585
t1_c1_6r4s2ostride,1.072556
t1_c1_6r4s2ostride,1.088053
t1_c1_6r4s2ostride,0.724618
t1_c1_6r4s2ostride,0.692867
t1_c1_6r4s2ostride,0.662940
