name,build_time
t3_c3_6r4s5o,0.831504
t3_c3_6r4s5o,0.834097
t3_c3_6r7s3o,1.262150
t3_c3_6r7s3o,1.870215
t3_c3_6r7s3o,1.834114
t3_c3_6r8s5o,0.846677
t3_c3_6r8s5o,0.790433
t3_c3_6r8s5o,0.799574
t3_c3_7r2s6o,0.774665
t3_c3_7r2s6o,0.966848
t3_c3_7r2s6o,1.091275
t3_c3_7r4s6o,1.285781
t3_c3_7r4s6o,1.263652
t3_c3_7r4s6o,1.095510
t3_c3_8r2s7o,0.821471
t3_c3_8r2s7o,0.968010
t3_c3_8r2s7o,0.809269
t3_c3_8r4s7o,1.027212
t3_c3_8r4s7o,1.207169
t3_c3_8r4s7o,1.328990
t3_c3_8r8s7o,1.230230
t3_c3_8r8s7o,1.221892
t3_c3_8r8s7o,1.246485
t3_c3_rect0,2.583776
t3_c3_rect0,1.900367
t3_c3_rect0,1.905784
t3_c3_rect1,2.709506
t3_c3_rect1,2.339235
t3_c3_rect1,1.890712
