name,build_time
t2_c2_3r2s1o,0.686625
t2_c2_3r2s1o,0.961663
t2_c2_3r2s1o,1.006941
t2_c2_3r2s1orect,1.008170
t2_c2_3r2s1orect,1.000309
t2_c2_3r2s1orect,0.898810
t2_c2_3r2s2o,0.903066
t2_c2_3r2s2o,0.746646
t2_c2_3r2s2o,0.761945
t2_c2_3r32s1o,0.978980
t2_c2_3r32s1o,1.118170
t2_c2_3r32s1o,1.270095
t2_c2_3r32s2o,1.016052
t2_c2_3r32s2o,0.997995
t2_c2_3r32s2o,1.005250
t2_c2_3r4s1o,1.254846
t2_c2_3r4s1o,1.261238
t2_c2_3r4s1o,1.276651
t2_c2_3r4s2o,1.013842
t2_c2_3r4s2o,0.998662
t2_c2_3r4s2o,1.029937
t2_c2_3r64s1o,1.086997
t2_c2_3r64s1o,0.895059
t2_c2_3r64s1o,0.952455
t2_c2_3r7s1o,0.962455
t2_c2_3r7s1o,1.199121
t2_c2_3r7s1o,1.278061
t2_c2_3r8s1o,1.300179
t2_c2_3r8s1o,1.287920
t2_c2_3r8s1o,1.285669
t2_c2_3r8s2o,1.018309
t2_c2_3r8s2o,1.025794
t2_c2_3r8s2o,0.981244
t2_c2_4r16s1o,0.674908
t2_c2_4r16s1o,0.722563
t2_c2_4r16s1o,0.673565
t2_c2_4r16s2o,0.711079
t2_c2_4r16s2o,0.771106
t2_c2_4r16s2o,0.943479
t2_c2_4r16s3o,1.021294
t2_c2_4r16s3o,1.015928
t2_c2_4r16s3o,1.020659
t2_c2_4r2s1o,1.114184
t2_c2_4r2s1o,0.958854
t2_c2_4r2s1o,0.931261
t2_c2_4r2s2o,0.898338
t2_c2_4r2s2o,0.905821
t2_c2_4r2s2o,1.269458
t2_c2_4r2s2omixed,0.994511
t2_c2_4r2s2omixed,0.994051
t2_c2_4r2s2omixed,0.958657
t2_c2_4r2s3o,0.760052
t2_c2_4r2s3o,0.783478
t2_c2_4r2s3o,0.896477
t2_c2_4r31s2o,0.957260
t2_c2_4r31s2o,1.057024
t2_c2_4r31s2o,1.261536
t2_c2_4r3s1o,1.308421
t2_c2_4r3s1o,1.307317
t2_c2_4r3s1o,1.332519
t2_c2_4r3s2o,1.260811
t2_c2_4r3s2o,1.267492
t2_c2_4r3s2o,1.275004
t2_c2_4r4s1o,1.022698
t2_c2_4r4s1o,1.001799
t2_c2_4r4s1o,1.020471
t2_c2_4r4s2o,0.945612
t2_c2_4r4s2o,0.897840
t2_c2_4r4s2o,0.969139
t2_c2_4r4s3o,0.772915
t2_c2_4r4s3o,0.829562
t2_c2_4r4s3o,1.021825
t2_c2_4r7s1o,1.324515
t2_c2_4r7s1o,1.307217
t2_c2_4r7s1o,1.310135
t2_c2_4r7s2o,1.268149
t2_c2_4r7s2o,1.270035
t2_c2_4r7s2o,1.271854
t2_c2_4r8s1o,1.306959
t2_c2_4r8s1o,1.327905
t2_c2_4r8s1o,1.330178
t2_c2_4r8s1operm,1.028767
t2_c2_4r8s1operm,1.010301
t2_c2_4r8s1operm,1.013432
t2_c2_4r8s1operm2,1.010684
t2_c2_4r8s1operm2,1.000827
t2_c2_4r8s1operm2,1.000619
t2_c2_4r8s2o,1.259326
t2_c2_4r8s2o,1.083531
t2_c2_4r8s2o,0.950427
t2_c2_4r8s3o,0.758906
t2_c2_4r8s3o,0.888266
t2_c2_4r8s3o,0.695531
t2_c2_5r15s2o,1.198136
t2_c2_5r15s2o,1.339009
t2_c2_5r15s2o,1.347874
t2_c2_5r16s1o,0.902195
t2_c2_5r16s1o,0.684896
t2_c2_5r16s1o,0.702751
t2_c2_5r16s2o,0.941641
t2_c2_5r16s2o,0.952978
t2_c2_5r16s2o,1.290608
t2_c2_5r2s1o,1.003244
t2_c2_5r2s1o,1.011815
t2_c2_5r2s1o,1.014949
t2_c2_5r2s2o,1.109064
t2_c2_5r2s2o,0.924454
t2_c2_5r2s2o,1.225101
t2_c2_5r2s3o,0.717189
t2_c2_5r2s3o,0.829374
t2_c2_5r2s3o,1.011299
t2_c2_5r2s4o,1.021794
t2_c2_5r2s4o,1.014962
t2_c2_5r2s4o,0.955182
t2_c2_5r3s1o,0.694467
t2_c2_5r3s1o,0.705202
t2_c2_5r3s1o,0.706673
t2_c2_5r3s2o,0.707175
t2_c2_5r3s2o,0.710160
t2_c2_5r3s2o,0.823329
t2_c2_5r3s3o,1.004192
t2_c2_5r3s3o,1.014856
t2_c2_5r3s3o,1.002513
t2_c2_5r3s4o,0.952387
t2_c2_5r3s4o,0.718905
t2_c2_5r3s4o,0.721650
t2_c2_5r4s1o,0.695039
t2_c2_5r4s1o,0.708520
t2_c2_5r4s1o,0.713690
t2_c2_5r4s1ostride,0.806084
t2_c2_5r4s1ostride,1.008732
t2_c2_5r4s1ostride,1.011518
t2_c2_5r4s2o,1.347119
t2_c2_5r4s2o,1.344616
t2_c2_5r4s2o,1.341905
t2_c2_5r4s2operm,1.016369
t2_c2_5r4s2operm,0.997477
t2_c2_5r4s2operm,0.708732
t2_c2_5r4s3o,0.693010
t2_c2_5r4s3o,0.707881
t2_c2_5r4s3o,0.924601
t2_c2_5r4s4o,0.677663
t2_c2_5r4s4o,0.889770
t2_c2_5r4s4o,1.009544
t2_c2_5r7s2o,1.360982
t2_c2_5r7s2o,1.317012
t2_c2_5r7s2o,0.903496
t2_c2_5r8s1o,0.746457
t2_c2_5r8s1o,0.711019
t2_c2_5r8s1o,0.699434
